,timestamp,energy_net,energy_total,electricity_net,electricity_total,fuelOil_total,naturalGas_total,propane_total,month,hr
126,"(6, 6)",27620.22135883333,390062.3493141666,14178.6735415,199059.9431,83.07769597441667,182847.46026983333,8074.629416541667,6,6
127,"(6, 7)",33512.3015565,481189.9712058333,15337.32088125,215751.6924025,179.169157121075,253555.4036220833,11709.394076125,6,7
128,"(6, 8)",38948.49371833333,608042.6634516666,12798.230158666667,247076.10282666667,225.3781650815,345279.72086166666,15457.218296433331,6,8
129,"(6, 9)",31553.2719005,663586.2854491667,3993.0491171166655,279719.33227333333,216.09047499499167,367696.601075,15960.010764425,6,9
130,"(6, 10)",14592.621632140834,664717.26366,-11034.53575540375,307253.36732666666,202.772166312725,343366.54186,13896.680573175,6,10
131,"(6, 11)",-6974.494660904675,675216.3669333333,-32018.836114983333,330526.5684666667,184.8987145740333,331289.4041016667,13209.533429908332,6,11
132,"(6, 12)",-27903.967801425,688158.4869166666,-52996.54647583333,345087.35502,215.199906975975,329684.40066416666,13173.576597708334,6,12
133,"(6, 13)",-45646.8537503,685594.1867816667,-70282.61845766666,354700.43039166665,214.42524290065836,317890.759795,12789.755383841666,6,13
134,"(6, 14)",-56996.62629033333,688985.6986425,-80355.69635208332,368849.81616833335,197.3164023445,307541.08922416664,12400.269659933334,6,14
135,"(6, 15)",-62452.72672683334,655175.2206075,-83275.63090983333,370514.8744791666,184.97145020758333,273367.1246125,11115.308924825,6,15
136,"(6, 16)",-61187.982950666665,636766.2696083334,-80065.9381695,375550.56595583336,177.42113650466666,250775.84031,10277.0319161,6,16
137,"(6, 17)",-50831.18369708334,663840.4326325001,-69982.84412233332,395865.5516291667,165.491309695125,257283.233225,10527.040259416668,6,17
138,"(6, 18)",-28676.68753225,737484.6230825,-50349.17678241667,428844.9295475,172.04697837565834,296910.00685166667,11553.551769216669,6,18
139,"(6, 19)",412.1603183899167,810740.0451091666,-25162.37792580833,451771.1428266667,214.552382422125,345253.8943925,13501.9620225,6,19
140,"(6, 20)",26108.9978045,814765.7856866666,-823.0739336563499,447292.0278025,219.06140043898333,352847.8778625,14405.718844166666,6,20
141,"(6, 21)",42813.88710941667,785290.9948725,17120.579470541667,434407.0421083334,240.9293986245833,336269.04059750005,14373.307135416666,6,21
142,"(6, 22)",52468.1718955,753728.7220866666,28091.804018833333,419531.6204333333,219.96734346575,320141.1140025,13840.910672908332,6,22
143,"(6, 23)",52808.26361816667,724152.9067950001,29220.669244,401639.506635,232.09113196733333,308818.04490083334,13470.6413492,6,23
144,"(7, 0)",46327.3636958871,633296.1952959677,25800.334499112905,352492.666608871,182.37873862161288,268675.95205241936,11943.406417088709,7,0
145,"(7, 1)",35908.41835637097,492167.4764701613,19773.984540403228,271603.7873467742,149.8365523405645,211163.3785387097,9251.385031137095,7,1
146,"(7, 2)",27606.15495935484,388436.48305403226,16791.10229846774,230283.4192564516,115.09055072417742,151608.5967048387,6434.966825,7,2
147,"(7, 3)",23489.263087580646,331454.5832362903,15499.755122338707,211886.6563870968,73.95457192673388,114931.7335233871,4568.946988854839,7,3
148,"(7, 4)",21872.491848548387,310418.70341612905,14864.243225967744,202168.80825241932,68.0264173964516,104021.5616910484,4156.705903669355,7,4
149,"(7, 5)",21746.928167822574,311045.1775524193,14440.830285967742,198708.6564967742,65.5662246768629,108030.4477267742,4239.949577362903,7,5
150,"(7, 6)",23986.86753830645,342806.5545185484,14671.167174919354,203291.7825983871,82.15635885930645,134309.0022345161,5124.04635475,7,6
151,"(7, 7)",28627.09773862903,415065.9186129032,15497.529078951611,216309.7007,113.61237491755644,190917.2840992742,7731.425436653226,7,7
152,"(7, 8)",35419.330442177416,535177.1881637097,15168.066877370968,246274.85068629036,139.95743932219355,277366.68039838714,11393.66751296774,7,8
153,"(7, 9)",31117.728400887096,606325.1780870968,7763.733703605645,280916.5151564516,167.32457960620965,312330.1066233871,12915.32102973387,7,9
154,"(7, 10)",19633.05836504637,637288.933557258,-3504.596467463226,312544.9314145161,158.9785804093871,312026.4779854839,12559.600282451613,7,10
155,"(7, 11)",482.5480020385484,667136.7183798387,-23037.131476830647,341338.35866774194,179.1402574451613,313028.1260774193,12588.52457192742,7,11
156,"(7, 12)",-21500.32346280645,692909.1347314516,-45726.25234483872,361284.4885887097,194.58642203967744,318843.7074798387,12588.06503842742,7,12
157,"(7, 13)",-39416.55588408871,698475.1653854839,-63249.89077935484,376060.4399120968,177.3902529479758,309939.3589830645,12302.515007967742,7,13
158,"(7, 14)",-50096.37950879032,707314.043216129,-72983.59459137096,395586.82596532255,181.43163024091936,299550.52425,11997.816792064516,7,14
159,"(7, 15)",-57162.72083096774,677260.9378935484,-77396.01637983871,399921.8732282258,161.5950030855645,266452.9473177419,10729.912210790322,7,15
160,"(7, 16)",-55554.913642741936,658954.3857967742,-73889.16457911291,408165.4149201613,161.10628371421777,240752.83968790324,9884.83687098387,7,16
161,"(7, 17)",-45070.111937500005,689118.7886580644,-63685.53133524193,429668.66790967743,163.98824010233872,249197.6992782258,10090.03434091129,7,17
162,"(7, 18)",-23862.057538588717,762634.7343846775,-45309.28321387097,461880.4636967742,170.43830572187903,289412.7024298387,11165.140846846774,7,18
