,timestamp,energy_net,energy_total,electricity_net,electricity_total,fuelOil_total,naturalGas_total,propane_total,month,hr
123,"(6, 3)",35.107066424,19371.16302025,35.11101460375,9994.468043491668,7.720621534083333,7360.877588775,2007.59991148,6,3
124,"(6, 4)",40.95371050408333,22070.07611175,40.9544430435,10398.04192665,9.498800835,9378.869825833332,2283.3543042391666,6,4
125,"(6, 5)",31.23492872458333,26610.58983875,31.228847366750003,11184.497580025,14.204145929616669,12518.404158233334,2893.7440643833334,6,5
126,"(6, 6)",57.533295823416665,33356.32383158334,57.52831086566667,12691.821649158332,15.612733590116669,16376.1206868,4273.223869783334,6,6
127,"(6, 7)",42.995630399633335,39907.06837166667,42.996414584566665,15153.981295916668,23.163047294833333,19371.98321785833,5355.740635866667,6,7
128,"(6, 8)",-4.436873726908334,40108.345022,-4.433015292375,16834.24340525,21.797036591475,18384.57627739167,4868.151689866666,6,8
129,"(6, 9)",-29.27757139568333,36185.358018,-29.2917992654,17040.32111025,26.096126553166663,15075.669627141668,4043.490436833333,6,9
130,"(6, 10)",-36.292716408,32944.134537,-36.29342105076667,16744.67107325,23.8460526465,12695.926414916668,3478.9542853166663,6,10
131,"(6, 11)",-56.240020754775,31342.75664091667,-56.25308752965,16519.900853916668,25.873188876916668,11470.218020258331,3328.313463375,6,11
132,"(6, 12)",-55.79710213314167,30033.62816091667,-55.79707412418334,16757.711845583333,24.3652549829,10191.318588466667,3062.5191218916666,6,12
133,"(6, 13)",-59.23933083569167,28726.086263666668,-59.24138778134167,16618.157618416666,20.70127129533333,9383.769132583337,2706.151174633333,6,13
134,"(6, 14)",-46.55139765321667,27330.01918575,-46.54565167914166,16638.565228083335,18.52334167675,8382.515219616667,2292.915787819167,6,14
135,"(6, 15)",-24.650284056266667,26650.773615666665,-24.65499037105833,16637.255702666665,18.118860585333334,7898.54649765,2099.0753208533333,6,15
136,"(6, 16)",-23.850192072275,27377.31745408333,-23.8539402709,17546.586792,20.064982327416665,7700.046810683333,2110.14355566,6,16
137,"(6, 17)",22.292585062575,30371.27230058333,22.28210644460833,19384.86360041667,23.372384000083336,8504.178282808332,2457.7406498291666,6,17
138,"(6, 18)",38.457045055025,34134.81214908334,38.46049361213333,21552.7694985,17.26850413816667,9749.446058491663,2815.1345834916665,6,18
139,"(6, 19)",52.34422919075,35430.29530583334,52.35074271033333,22017.67718458333,29.30477334003333,10342.076497033331,3040.0018251583333,6,19
140,"(6, 20)",54.735043594416666,34928.19116533334,54.73573318633333,22031.837814,29.44965326369167,10051.104981208333,2815.374670216667,6,20
141,"(6, 21)",47.73468225016666,34584.5123335,47.73411140008333,21742.491253333334,34.36256102195,10099.244144391669,2707.646690183333,6,21
142,"(6, 22)",59.87975922825,33799.646343416665,59.87294617258333,21086.854950583333,27.874897202333333,9978.64964465,2707.326771675,6,22
143,"(6, 23)",44.07128990841667,29610.42621858333,44.06582655891667,17725.210875666664,24.055980698583333,9358.863386958334,2501.9869783500003,6,23
144,"(7, 0)",43.663127206935485,23606.32625645161,43.65973640008065,14474.685669032258,20.567989396508064,7314.102013403226,1796.1014910193549,7,0
145,"(7, 1)",49.61646166314516,18537.04794637097,49.601709557983874,11688.056470774192,9.144889417741934,5506.013163290323,1336.2766505758063,7,1
146,"(7, 2)",47.51451054774194,16032.74172580645,47.51430590919355,10575.755415467742,10.876581243548388,4346.337604064516,1103.0979939701615,7,2
147,"(7, 3)",43.51261995314516,15712.609363064515,43.505475512661285,9994.34222617742,10.592734864112904,4544.383976169355,1161.568059165323,7,3
148,"(7, 4)",41.47361864040322,16667.915528548387,41.47469927637097,9844.076500709678,9.00697212466129,5559.905633201613,1254.9105978161292,7,4
149,"(7, 5)",39.64979119580645,18813.819340887097,39.64114265709677,10160.028182258064,12.840615066209676,7156.963283951613,1484.518856057258,7,5
150,"(7, 6)",40.20489399620968,23049.711517741933,40.20351145951613,11162.09128405645,16.060211302258065,9599.035041266128,2273.1001819959674,7,6
151,"(7, 7)",41.654456254362906,29013.24040782258,41.65629753687903,13369.505998548388,19.125866661129034,12265.19893732258,3357.4603090080645,7,7
152,"(7, 8)",17.095449408564516,31131.564767096774,17.081952416443546,15253.503976451611,19.66036770575,12626.02205191129,3233.622024903226,7,8
153,"(7, 9)",5.890956932733871,29448.66132701613,5.867771712298387,15995.694110564516,18.423117961048387,10686.242216008064,2748.6132577258068,7,9
154,"(7, 10)",-25.48494120216936,27851.630573225804,-25.47647841169355,16127.56959532258,18.32297054814516,9296.025597137095,2408.3323803306453,7,10
155,"(7, 11)",-49.77211935760484,28292.443428870967,-49.7715918026129,16819.337898629034,20.82551131459677,9002.446605596773,2451.3831776379034,7,11
156,"(7, 12)",-43.35123955178226,28342.966367903227,-43.35902530254839,17221.107450322583,22.20582879137097,8786.175693491936,2315.6233456137097,7,12
157,"(7, 13)",-54.69136024821774,28551.96657782258,-54.69427150391129,17935.343168709678,21.997522172782254,8345.784601532258,2250.940134879032,7,13
158,"(7, 14)",-44.29949247899193,27663.85417532258,-44.30021198183064,17936.385893951614,18.103218512983872,7683.485156540322,2027.981092555645,7,14
159,"(7, 15)",20.434078005137096,27116.10620112903,20.432733200725806,18182.668281935483,21.84243675155645,7018.512061790323,1895.3046562330644,7,15
160,"(7, 16)",-0.4017341907177416,28191.696276612904,-0.4061552471048387,19113.06255596774,17.747838267903226,7150.451985403226,1910.4303491185483,7,16
161,"(7, 17)",18.626846412403225,30408.93365951613,18.616750607201613,20762.052860080643,18.30465787782258,7515.104164790323,2113.0371481862903,7,17
162,"(7, 18)",59.321604320096775,33709.919412580646,59.31233476925807,22493.832442741936,24.371301978790324,8678.360995467743,2513.3915939435487,7,18
163,"(7, 19)",116.1172047630645,35422.20095258064,116.09791526766128,23265.902325241936,27.158833665725805,9321.844172258065,2806.674721467742,7,19
164,"(7, 20)",50.72266136524194,35526.60892201613,50.72058915685484,23280.426280403222,24.949295615403223,9527.850260846775,2693.179089814516,7,20
165,"(7, 21)",61.82700643846775,34979.80805717742,61.84104171758064,23004.02982387097,31.11837621319355,9325.285809814515,2618.815916403226,7,21
166,"(7, 22)",74.95547378161291,34107.19675758064,74.94931178612903,22404.076038548388,24.21049385,9225.813104959678,2454.6348210161286,7,22
167,"(7, 23)",61.49051113258064,29959.29009185484,61.48370320862903,19106.070046774195,25.45518311556452,8581.160206274193,2246.2881445483868,7,23
168,"(8, 0)",39.99487056467742,23511.34645137097,39.99067048911291,13814.361201693548,23.180978450725807,7704.981941669355,1967.6505746217745,8,0
169,"(8, 1)",56.66512267403226,19243.07232346774,56.67232566491936,11506.6163775,13.71332822967742,6126.100760120968,1598.7927761991937,8,1
170,"(8, 2)",49.28111090145162,17443.291131129034,49.287329775241936,10509.136191217742,12.650621118467743,5536.681734516129,1388.2377061701611,8,2
