,timestamp,energy_net,energy_total,electricity_net,electricity_total,fuelOil_total,naturalGas_total,propane_total,month,hr
138,"(6, 18)",6389.409213966666,2643009.417866667,3922.193511558333,1819174.681225,77815.81269408335,630584.4703658334,115436.40740583332,6,18
139,"(6, 19)",7726.190836408334,2596084.135983333,5152.138345866667,1787721.3461416666,79979.5198355,616888.7287908333,111487.50877533334,6,19
140,"(6, 20)",8053.273524908333,2524625.50175,5474.70528105,1735470.8739083332,81914.60586908335,599970.00204,107297.69375391668,6,20
141,"(6, 21)",7328.179668425,2376930.726183333,4713.88121285,1611151.1509,81763.63270741668,582720.1075816666,101293.50074533332,6,21
142,"(6, 22)",5907.00460375,2031729.152375,3632.2900500333335,1337400.8586499998,74382.50741258333,529938.1671608334,89979.68740008333,6,22
143,"(6, 23)",4838.513396991667,1603021.1160083334,2865.118113758333,1051217.104495,65741.87826166667,415990.6978275,70085.23288358333,6,23
144,"(7, 0)",4076.72703575,1337041.4093790324,3286.485241830645,1026685.4686362904,25214.025285403222,245149.1571467742,40018.16542427419,7,0
145,"(7, 1)",3635.9261976935486,1149836.525141129,2961.3813985080646,920253.962310484,24009.686841612904,174601.8857451613,30959.156705080644,7,1
146,"(7, 2)",3448.2156108790323,1061812.4538790323,2761.209347072581,858052.5320419355,25716.46485298387,149554.5727104839,28461.6061425,7,2
147,"(7, 3)",3549.314709669355,1041599.0338258063,2676.1784028467746,825300.5146217742,31754.875966370968,153097.4087387097,31436.143950887097,7,3
148,"(7, 4)",3952.760562967742,1106454.3663741937,2666.9559450080646,829924.3968435484,44005.90948153225,190229.58727096772,42293.02991814516,7,4
149,"(7, 5)",4037.6100287903223,1288358.169382258,2232.510422746129,895383.2215129032,55081.01208209678,276926.1748443548,60937.27508282258,7,5
150,"(7, 6)",2782.9735487556454,1579951.4214435483,834.2858363896452,1043725.7432346776,54838.00982274193,401467.548166129,79912.45880137097,7,6
151,"(7, 7)",431.0058488629758,1812794.6911774196,-1515.8260571264516,1207159.5021669357,52781.02718411291,465733.9281056452,87123.26591241935,7,7
152,"(7, 8)",-2345.048372097177,1958071.757314516,-4300.037850406533,1332804.7604596773,53543.72355217742,484177.8401032258,87531.79238717741,7,8
153,"(7, 9)",-4543.965646124839,2094381.817564516,-6651.258860208871,1444690.685685484,55755.619357903226,505656.9700822581,88286.15420112903,7,9
154,"(7, 10)",-6095.870548338322,2219756.8225564514,-8257.995349298388,1539425.4226451612,54819.25822209677,535522.9428120968,90019.12047346774,7,10
155,"(7, 11)",-6938.618462117016,2295873.0117258066,-9097.820908685484,1617320.9514274194,52242.59406491935,536654.332741129,89686.37297217741,7,11
